2009-2010 Award Year FFEL Volume by School,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
"Award Year Cumulative Activity through Quarter ending 09/30/2009

",,,,,,,,,,,,,,,,,,,,,,,,
Data Run: 4/5/2012,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FFEL SUBSIDIZED,,,,,FFEL UNSUBSIDIZED,,,,,FFEL PARENT PLUS,,,,,FFEL GRAD PLUS,,,,
OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
02580200,ATLANTA SCHOOL OF MASSAGE,GA,303386704,PROPRIETARY,42,42,147000,42,73500,45,45,265742,45,132000,2,2,16500,2,8250,0,0,0,0,0
02583000,GWINNETT COLLEGE,GA,300473447,PROPRIETARY,1,1,1500,1,1500,1,1,2000,1,2000,0,0,0,0,0,0,0,0,0,0
03042700,LAURUS TECHNICAL INSTITUTE,GA,300301506,PROPRIETARY,56,56,190697,56,97098,52,52,301227,52,154230,0,0,0,0,0,0,0,0,0,0
03076300,BEULAH HEIGHTS UNIVERSITY,GA,303161873,PRIVATE,403,408,1946862,413,975024,407,418,2653786,425,1337616,0,0,0,0,0,1,1,3900,1,1950
03100900,LUTHER RICE UNIVERSITY,GA,300382454,PRIVATE,137,139,808422,139,416335,141,142,1191051,144,604041,0,0,0,0,0,1,1,4769,1,2385
03104500,ATLANTA INSTITUTE OF MUSIC,GA,300964988,PROPRIETARY,30,30,95588,34,29750,30,33,142503,37,44000,4,4,68400,5,26225,0,0,0,0,0
03173300,ATLANTA'S JOHN MARSHALL LAW SCHOOL,GA,303092947,PROPRIETARY,468,468,3969489,469,1986152,473,474,5790222,475,2895958,0,0,0,0,0,378,417,8890712,427,4456182
03523300,AVIATION INSTITUTE OF MAINTENANCE,GA,300965038,PROPRIETARY,164,164,608552,248,316288,181,182,967250,261,481579,3,3,21314,5,11876,0,0,0,0,0
03804400,MEDTECH INSTITUTE,GA,303396040,PROPRIETARY,258,258,850401,261,421400,245,245,1322504,251,659095,0,0,0,0,0,0,0,0,0,0
00393500,UNIVERSITY OF GUAM,GU,969230000,PUBLIC,157,157,757000,157,378688,94,94,574099,94,284484,2,2,12000,2,6000,1,1,2500,1,1250
00160500,CHAMINADE UNIVERSITY OF HONOLULU,HI,968161578,PRIVATE,948,992,5296643,1377,2640095,934,1024,6382923,1360,3122674,80,85,969626,86,508086,23,23,217875,42,113040
00160600,BRIGHAM YOUNG UNIVERSITY - HAWAII,HI,967621294,PRIVATE,196,268,788671,271,477465,102,140,389648,143,259488,4,4,28194,4,21452,0,0,0,0,0
00161000,UNIVERSITY OF HAWAII AT MANOA,HI,968222399,PUBLIC,4431,4491,24339129,4499,12534613,4140,4282,27041597,4285,13868983,794,815,9722589,816,4984840,306,323,3000540,325,1538398
00161100,UNIVERSITY OF HAWAII AT HILO,HI,967204091,PUBLIC,1314,1393,6962376,1393,3449498,1275,1383,9968253,1385,5016764,45,49,459901,49,239744,93,121,1308076,121,655408
00161200,HONOLULU COMMUNITY COLLEGE,HI,968174598,PUBLIC,39,40,127202,40,64477,43,45,154906,45,77463,2,2,18268,2,9135,0,0,0,0,0
00161300,KAPIOLANI COMMUNITY COLLEGE,HI,968164421,PUBLIC,272,278,897889,278,448327,259,271,1235151,271,612610,4,4,32213,4,16107,0,0,0,0,0
00161400,KAUAI COMMUNITY COLLEGE,HI,967669591,PUBLIC,57,58,204365,59,102687,32,34,151644,35,77326,0,0,0,0,0,0,0,0,0,0
00161500,UNIVERSITY OF HAWAII MAUI COLLEGE,HI,967321644,PUBLIC,725,734,2552864,734,1295992,613,623,3276337,623,1656242,0,0,0,0,0,0,0,0,0,0
00454900,LEEWARD COMMUNITY COLLEGE,HI,967823393,PUBLIC,112,115,330521,115,168640,178,186,653862,186,332147,1,1,5806,1,2903,0,0,0,0,0
00525800,HAWAII COMMUNITY COLLEGE,HI,967204075,PUBLIC,112,112,404372,112,203573,71,73,322581,73,161591,0,0,0,0,0,0,0,0,0,0
00727900,HAWAII PACIFIC UNIVERSITY,HI,968132882,PRIVATE,1745,1769,8553368,1772,4327736,1809,1860,11528820,1861,5797059,365,369,5437612,371,2752857,27,27,222277,27,103232
01122000,WINDWARD COMMUNITY COLLEGE,HI,967443528,PUBLIC,285,285,1023677,285,516043,175,182,760461,182,384079,2,2,15700,2,7850,0,0,0,0,0
02100300,MED-ASSIST SCHOOL OF HAWAII,HI,968134322,PROPRIETARY,5,5,17500,5,8750,6,6,17835,6,8918,0,0,0,0,0,0,0,0,0,0
02107800,UNIVERSITY OF HAWAII - WEST OAHU,HI,967823366,PUBLIC,213,219,969453,219,491842,184,185,1081801,185,547107,1,1,5000,1,2500,0,0,0,0,0
02139500,HAWAII INSTITUTE OF HAIR DESIGN,HI,968175195,PROPRIETARY,4,4,14000,4,5688,3,3,18000,3,6750,0,0,0,0,0,0,0,0,0,0
03072500,WORLD MEDICINE INSTITUTE,HI,968211759,PRIVATE,26,26,198953,26,101602,24,25,271795,25,137399,0,0,0,0,0,7,8,40851,8,20426
03735300,INSTITUTE OF CLINICAL ACUPUNCTURE AND ORIENTAL MEDICINE,HI,968174724,PROPRIETARY,11,11,93212,11,46606,10,10,120000,10,60000,0,0,0,0,0,0,0,0,0,0
03999400,TRADITIONAL CHINESE MEDICAL COLLEGE OF HAWAII,HI,967438324,PRIVATE,20,20,164000,20,56096,20,20,216000,21,74003,0,0,0,0,0,1,1,12000,1,4000
00184700,BUENA VISTA UNIVERSITY,IA,505889987,PRIVATE,1497,1509,6660076,1517,3069563,1457,1512,6905265,1517,3133735,84,88,812859,89,414993,0,0,0,0,0
00184800,SOUTHEASTERN COMMUNITY COLLEGE,IA,526550605,PUBLIC,958,997,3102003,1002,1569860,633,688,2337416,689,1177550,2,2,11500,2,5750,0,0,0,0,0
00185000,CENTRAL COLLEGE,IA,502191999,PRIVATE,1,1,2750,1,2750,0,0,0,0,0,5,6,52116,7,20788,0,0,0,0,0
00185200,CLARKE UNIVERSITY,IA,520013198,PRIVATE,672,679,3473918,680,1748342,678,707,3434839,707,1727535,48,50,565543,51,281795,26,30,191348,31,102730
00185500,DES MOINES UNIVERSITY - OSTEOPATHIC MEDICAL CENTER,IA,503124198,PRIVATE,1000,1001,8110313,1001,4203670,976,995,29036088,995,14765177,0,0,0,0,0,428,445,5856898,446,2959414
00185900,DORDT COLLEGE,IA,512501697,PRIVATE,725,729,3191248,730,1628608,609,789,1974193,790,1004987,179,182,1262835,182,646408,0,0,0,0,0
00186000,DRAKE UNIVERSITY,IA,503114505,PRIVATE,2175,2208,10975876,2213,5699858,2385,2508,14774647,2511,7638275,479,489,6203056,489,3166936,320,342,6028377,343,3073376
00186200,ELLSWORTH COMMUNITY COLLEGE,IA,501261199,PUBLIC,326,329,1145063,329,576291,297,307,1098412,307,555623,35,36,171500,36,82400,0,0,0,0,0
00186400,IOWA LAKES COMMUNITY COLLEGE,IA,513342234,PUBLIC,0,0,0,0,0,0,0,0,0,0,7,7,42000,7,19050,0,0,0,0,0
00186500,IOWA CENTRAL COMMUNITY COLLEGE,IA,505015798,PUBLIC,871,873,2951959,878,1457253,897,904,3673812,910,1787897,27,29,116814,29,58408,0,0,0,0,0
00186700,GRAND VIEW UNIVERSITY,IA,503161599,PRIVATE,936,945,4011094,949,1989282,1070,1131,5236197,1135,2562531,100,108,814758,108,416680,1,1,4000,1,1334
00186800,GRINNELL COLLEGE,IA,501121690,PRIVATE,301,305,878222,305,473392,157,160,696694,160,365353,55,55,833683,55,425994,0,0,0,0,0
00186900,IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY,IA,500112028,PUBLIC,1,1,1167,1,1167,2,2,3000,2,2334,0,0,0,0,0,0,0,0,0,0
00187100,IOWA WESLEYAN COLLEGE,IA,526411398,PRIVATE,408,410,1706113,414,876507,418,431,2010889,434,1025066,32,32,238183,32,133699,0,0,0,0,0
00187300,LORAS COLLEGE,IA,520040178,PRIVATE,862,862,3751397,864,1929799,956,975,3236334,976,1668145,95,95,913141,95,477700,0,0,0,0,0
00187500,MARSHALLTOWN COMMUNITY COLLEGE,IA,501584760,PUBLIC,369,370,1214088,371,623460,314,325,1416681,325,725260,15,15,90608,15,46850,0,0,0,0,0
00187900,MORNINGSIDE COLLEGE,IA,511061751,PRIVATE,735,736,3163384,738,1654289,810,1177,3017302,1177,1585064,90,93,765354,94,390808,0,0,0,0,0
00188100,ASHFORD UNIVERSITY,IA,527323910,PROPRIETARY,9263,9303,39613980,9318,20554463,9277,14430,60534424,14452,31064816,46,48,449895,48,244233,16,17,41859,17,23308
00188300,NORTHWESTERN COLLEGE,IA,510411996,PRIVATE,692,694,3069231,697,1563871,697,703,2437277,709,1221163,154,169,1170944,173,645301,0,0,0,0,0
00188700,SIMPSON COLLEGE,IA,501251297,PRIVATE,1035,1038,4344270,1039,2355254,1174,1224,4435446,1227,2406452,191,201,1854771,201,961187,0,0,0,0,0
00189100,UNIVERSITY OF DUBUQUE,IA,520015099,PRIVATE,1009,1029,4669473,1032,2394389,1000,1085,4468070,1088,2317738,70,73,817589,73,418196,0,0,0,0,0
00189300,UPPER IOWA UNIVERSITY,IA,521429206,PRIVATE,1939,2010,8561101,2115,2878546,1957,2063,7534359,2200,2745341,71,71,561041,71,274558,0,0,0,0,0
00189600,WARTBURG COLLEGE,IA,506772200,PRIVATE,1017,1019,4508127,1021,2270272,1158,1189,3975896,1190,2010335,111,113,1213230,114,620779,0,0,0,0,0
00189700,WARTBURG THEOLOGICAL SEMINARY,IA,520045004,PRIVATE,66,66,505441,66,252450,19,19,183800,19,90771,0,0,0,0,0,0,0,0,0,0
00190000,WILLIAM PENN UNIVERSITY,IA,525771799,PRIVATE,741,755,3033430,756,1520012,746,838,3450068,842,1732258,102,103,707072,103,348214,0,0,0,0,0
00396300,AMERICAN INSTITUTE OF BUSINESS,IA,503211799,PRIVATE,469,471,1412695,472,514119,522,548,2051794,548,790552,31,33,208567,34,83907,0,0,0,0,0
00407500,EASTERN IOWA COMMUNITY COLLEGE DISTRICT,IA,528011221,PUBLIC,949,950,3246714,954,1654556,881,888,3803273,891,1943635,4,4,18412,4,9206,0,0,0,0,0
00458600,KAPLAN UNIVERSITY,IA,528072095,PROPRIETARY,16504,17435,63747806,21915,28861541,16552,19611,76966028,24567,34887954,79,83,403492,104,201851,3,4,37219,5,15094
00459500,HAWKEYE COMMUNITY COLLEGE,IA,507048015,PUBLIC,1,1,1167,1,1167,1,1,2000,1,2000,0,0,0,0,0,0,0,0,0,0
00459800,IOWA WESTERN COMMUNITY COLLEGE,IA,515030567,PUBLIC,1760,1771,5737115,1774,2929091,1594,1656,6559214,1662,3319419,92,92,467256,92,235731,0,0,0,0,0
00460000,NORTHWEST IOWA COMMUNITY COLLEGE,IA,512011046,PUBLIC,378,381,1299330,381,590266,331,422,1299984,422,587524,25,25,161670,25,66910,0,0,0,0,0
00626700,IOWA METHODIST MEDICAL CENTER SCHOOLS,IA,503091499,PRIVATE,3,3,13500,3,6750,4,4,24000,4,12000,0,0,0,0,0,0,0,0,0,0
00627300,MERCY COLLEGE OF HEALTH SCIENCES,IA,503091239,PRIVATE,509,510,2095347,519,766058,515,517,2670139,529,968979,19,22,316133,22,113631,0,0,0,0,0
00712100,FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY,IA,500232152,PRIVATE,103,104,454618,104,226167,83,88,258095,89,129353,5,5,44817,5,22410,0,0,0,0,0
00729100,ST. LUKE'S COLLEGE,IA,511040263,PRIVATE,93,93,301029,93,157566,87,88,346823,88,180858,10,10,142594,10,71348,0,0,0,0,0
00765600,AMERICAN COLLEGE OF HAIRSTYLING-CEDAR RAPIDS,IA,524025123,PROPRIETARY,6,6,21000,6,6302,5,5,19000,5,6335,0,0,0,0,0,0,0,0,0,0
00765800,AMERICAN COLLEGE OF HAIRSTYLING-DES MOINES,IA,503095446,PROPRIETARY,7,7,28852,7,9501,7,7,30608,7,10003,0,0,0,0,0,0,0,0,0,0
00765900,LA' JAMES COLLEGE OF HAIRSTYLING,IA,504013308,PROPRIETARY,14,14,48263,14,25054,13,13,63072,13,32777,0,0,0,0,0,0,0,0,0,0
01111300,MAHARISHI UNIVERSITY OF MANAGEMENT,IA,525570001,PRIVATE,209,214,1054657,215,544441,194,211,1143305,211,588128,3,3,36332,3,14081,4,4,9840,4,4922
01230000,PALMER COLLEGE OF CHIROPRACTIC,IA,528035287,PRIVATE,1083,1093,8947142,1285,5010962,1089,1675,22291893,1870,11604187,0,0,0,0,0,515,670,2544655,893,1456714
02160900,PCI ACADEMY,IA,500106062,PROPRIETARY,19,20,54174,23,30657,19,19,77207,24,41772,2,2,1915,4,1915,0,0,0,0,0
02328900,EMMAUS BIBLE COLLEGE,IA,520013096,PRIVATE,63,65,259839,65,137616,47,50,163826,50,89405,15,15,131008,15,65504,0,0,0,0,0
02609200,VATTEROTT COLLEGE,IA,503214704,PROPRIETARY,427,427,1573437,502,675223,397,434,1930132,515,811474,12,12,78991,14,31349,0,0,0,0,0
00161700,COLLEGE OF IDAHO (THE),ID,836054432,PRIVATE,411,412,1712199,412,876513,442,461,1595162,461,814027,45,46,465144,48,242321,0,0,0,0,0
00161900,COLLEGE OF SOUTHERN IDAHO,ID,833033398,PUBLIC,173,173,631362,173,302160,154,155,683364,155,321960,0,0,0,0,0,0,0,0,0,0
00162000,IDAHO STATE UNIVERSITY,ID,832095377,PUBLIC,0,0,0,0,0,1,1,6500,1,3250,0,0,0,0,0,0,0,0,0,0
00162100,LEWIS-CLARK STATE COLLEGE,ID,835012698,PUBLIC,1497,1531,6163978,1535,3127841,1235,1279,6628669,1282,3340414,32,34,241473,34,124007,0,0,0,0,0
00162300,NORTH IDAHO COLLEGE,ID,838142199,PUBLIC,1267,1271,4695262,1359,2381019,1171,1177,5257969,1291,2649396,14,14,68500,14,34250,0,0,0,0,0
00162400,NORTHWEST NAZARENE UNIVERSITY,ID,836865897,PRIVATE,689,700,3936758,703,1828626,659,812,4128323,814,1870433,118,120,1328453,121,675248,6,6,33218,7,12625
00162500,BRIGHAM YOUNG UNIVERSITY-IDAHO,ID,834601650,PRIVATE,2678,2786,10987807,2815,5770822,1514,1610,5823778,1617,3020340,56,57,336274,57,170799,0,0,0,0,0
00455300,ITT TECHNICAL INSTITUTE,ID,837131529,PROPRIETARY,883,887,3267305,889,1133363,847,850,4632906,851,1599765,50,51,440128,51,154721,0,0,0,0,0
00987300,MR. JUAN'S COLLEGE OF HAIR DESIGN,ID,833014154,PROPRIETARY,1,1,4500,1,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01113300,EASTERN IDAHO TECHNICAL COLLEGE,ID,834045788,PUBLIC,239,239,871316,239,452572,75,75,348712,80,179898,1,1,3000,1,1500,0,0,0,0,0
01287800,AERO TECHNICIANS,ID,83440,PRIVATE,1,1,3500,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02218000,CARRINGTON COLLEGE,ID,837040000,PROPRIETARY,123,123,434065,123,218512,132,133,672368,133,340166,7,7,73618,7,36810,0,0,0,0,0
02234500,BOISE BIBLE COLLEGE,ID,837141220,PRIVATE,65,66,260062,66,137513,73,75,289171,75,152348,7,7,51500,7,25750,0,0,0,0,0
02275800,MR. LEON'S SCHOOL OF HAIR DESIGN,ID,838433040,PROPRIETARY,14,14,54088,14,27044,9,9,44782,9,22391,1,1,7000,1,3500,0,0,0,0,0
02319800,TONI&GUY HAIRDRESSING ACADEMY,ID,838142822,PROPRIETARY,36,36,133730,36,67741,33,33,159583,33,77713,0,0,0,0,0,0,0,0,0,0
02349200,HEADMASTERS SCHOOL OF HAIR DESIGN,ID,835011834,PROPRIETARY,6,6,20504,7,6861,2,2,7000,2,1750,0,0,0,0,0,0,0,0,0,0
02559500,RAZZLE DAZZLE COLLEGE OF HAIR DESIGN,ID,836865104,PROPRIETARY,24,24,94000,24,47000,23,24,121740,24,60872,0,0,0,0,0,0,0,0,0,0
00162800,AMERICAN ACADEMY OF ART,IL,606044302,PROPRIETARY,101,101,492373,101,248518,108,116,444481,116,226210,59,59,932511,59,478177,0,0,0,0,0
00163400,AURORA UNIVERSITY,IL,605064892,PRIVATE,1833,1909,9394743,1909,4635197,1908,2043,11051828,2043,5210509,110,111,980067,111,509747,3,3,18920,3,10270
00163600,SOUTHWESTERN ILLINOIS COLLEGE,IL,622215899,PUBLIC,1021,1036,3336854,1036,1742987,424,425,1237987,425,636688,3,3,13904,3,6952,0,0,0,0,0
00163800,BLACK HAWK COLLEGE,IL,612655899,PUBLIC,290,293,763548,297,394181,183,184,507135,184,257232,5,5,24463,5,12233,0,0,0,0,0
00163900,BLACKBURN UNIVERSITY,IL,626261498,PRIVATE,328,330,1231647,331,624095,371,385,1364538,386,692566,44,44,325884,44,167179,0,0,0,0,0
00164000,PRAIRIE STATE COLLEGE,IL,604118226,PUBLIC,249,251,951102,251,483198,213,220,784594,220,399584,0,0,0,0,0,0,0,0,0,0
00164100,BRADLEY UNIVERSITY,IL,616250002,PRIVATE,0,0,0,0,0,0,0,0,0,0,59,60,789102,62,425561,2,2,9875,2,6955
00164300,SPOON RIVER COLLEGE,IL,615208907,PUBLIC,61,61,219228,61,111191,8,8,17248,8,8626,8,8,66290,8,33145,0,0,0,0,0
00164900,RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,IL,606521299,PUBLIC,1,1,3500,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00165400,CITY COLLEGES OF CHICAGO - KENNEDY KING COLLEGE,IL,606213798,PUBLIC,48,48,164987,48,82494,50,50,268013,50,134007,7,7,127988,14,127988,0,0,0,0,0
00165700,MIDWESTERN UNIVERSITY,IL,605151200,PRIVATE,1997,2002,16817102,2003,5797558,1930,1970,51104608,1971,17490675,0,0,0,0,0,1213,1382,29699473,1395,10099029
00165900,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,IL,600643095,PRIVATE,532,532,4466512,532,1508718,519,523,13741752,523,4561411,0,0,0,0,0,358,369,7531167,369,2509171
00166100,CHICAGO THEOLOGICAL SEMINARY,IL,606372902,PRIVATE,47,47,364679,48,184956,41,41,285542,42,142216,0,0,0,0,0,2,2,30678,2,12839
00166300,SPERTUS COLLEGE OF JUDAICA,IL,606051995,PRIVATE,6,6,51000,6,25500,8,8,105700,8,52850,0,0,0,0,0,0,0,0,0,0
00166600,CONCORDIA UNIVERSITY,IL,603051499,PRIVATE,1392,1415,6800765,1421,3429029,1452,1584,6818458,1588,3425946,108,109,1054420,109,530258,3,3,23173,3,11587
00166900,DANVILLE AREA COMMUNITY COLLEGE,IL,618325199,PUBLIC,236,237,786231,237,400866,95,107,296722,107,149196,3,3,15100,3,7550,0,0,0,0,0
00167100,DEPAUL UNIVERSITY,IL,606042287,PRIVATE,0,0,0,0,0,1,1,7500,1,2500,1,1,14000,1,4667,0,0,0,0,0
00167800,EUREKA COLLEGE,IL,615309976,PRIVATE,467,467,2109687,470,1066416,538,563,2362184,570,1196689,74,76,808352,79,419324,0,0,0,0,0
00168100,HIGHLAND COMMUNITY COLLEGE,IL,610329341,PUBLIC,196,196,575064,197,294215,101,101,331938,106,171947,1,1,3500,1,1750,0,0,0,0,0
00168200,GARRETT - EVANGELICAL THEOLOGICAL SEMINARY,IL,602012926,PRIVATE,78,79,624454,79,320728,71,73,857406,74,443832,0,0,0,0,0,4,4,39935,5,22218
00168400,GREENVILLE COLLEGE,IL,622461199,PRIVATE,1,1,5500,1,2750,1,1,2000,1,1000,2,2,16700,3,5980,0,0,0,0,0
00168500,HEBREW THEOLOGICAL COLLEGE,IL,600773263,PRIVATE,12,12,50361,15,28793,9,9,25581,11,14227,5,5,53200,5,26225,0,0,0,0,0
00168900,ILLINOIS COLLEGE OF OPTOMETRY,IL,606163878,PRIVATE,13,13,110500,13,36839,12,12,381986,12,116859,0,0,0,0,0,0,0,0,0,0
00169100,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,606613793,PRIVATE,2051,2076,13796784,2080,7032147,1939,2006,16584671,2011,8399176,200,212,2252684,214,1128976,737,901,14114696,906,7104408
00169300,NORTHEASTERN ILLINOIS UNIVERSITY,IL,606254699,PUBLIC,728,753,3758031,753,1945554,556,580,3175640,581,1652716,11,11,86572,11,47911,0,0,0,0,0
00169400,CHICAGO STATE UNIVERSITY,IL,606281598,PUBLIC,3196,3238,16144484,3238,8174593,2810,2934,21799068,2935,10951052,17,18,202794,18,90764,57,57,375918,58,187960
00169600,ILLINOIS WESLEYAN UNIVERSITY,IL,617022900,PRIVATE,792,793,3522528,793,1782849,821,830,2665581,830,1355629,149,153,2244833,154,1148617,0,0,0,0,0
00169800,JOHN MARSHALL LAW SCHOOL (THE),IL,606043968,PRIVATE,929,929,7792937,930,4164975,912,915,10764834,916,5747710,0,0,0,0,0,634,687,16944485,722,8938209
00170000,JUDSON UNIVERSITY,IL,601231498,PRIVATE,0,0,0,0,0,0,0,0,0,0,7,7,88282,7,46558,0,0,0,0,0
00170300,KENDALL COLLEGE,IL,606224278,PROPRIETARY,833,840,3158980,888,1164798,855,1435,4109036,1510,1508658,107,119,1443610,149,659459,0,0,0,0,0
00170600,LAKE FOREST COLLEGE,IL,600452399,PRIVATE,660,663,2992828,663,1523616,731,774,2384553,774,1215341,108,113,1495616,114,813834,0,0,0,0,0
00170700,LEWIS UNIVERSITY,IL,604462200,PRIVATE,1600,1608,7916111,1608,4116305,1891,1919,11508260,1919,5963877,295,316,3620173,319,1959030,7,7,34010,7,23710
00170800,LINCOLN CHRISTIAN UNIVERSITY,IL,626562167,PRIVATE,450,455,2266540,460,1113767,402,419,2202776,425,1032679,37,38,349470,39,179789,0,0,0,0,0
00170900,LINCOLN COLLEGE,IL,626561699,PRIVATE,1,1,1750,2,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00171000,LOYOLA UNIVERSITY CHICAGO,IL,606112196,PRIVATE,8066,8276,45810631,8278,23038923,8051,8827,59852490,8829,29796234,755,782,13544342,795,7167863,1035,1107,17793226,1121,8966656
00171200,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,IL,606155199,PRIVATE,88,88,693518,88,346762,61,61,509437,63,244097,0,0,0,0,0,2,2,14999,2,7500
00171600,MACCORMAC COLLEGE,IL,606024405,PRIVATE,4,4,13000,5,7375,3,3,12980,4,7307,1,1,10524,1,5262,0,0,0,0,0
00171700,MACMURRAY COLLEGE,IL,626502590,PRIVATE,374,378,1599739,379,861202,384,413,1642615,415,902417,29,31,256708,31,133042,0,0,0,0,0
00172100,MCCORMICK THEOLOGICAL SEMINARY,IL,606155108,PRIVATE,34,36,251904,36,131428,26,27,171336,27,86219,0,0,0,0,0,0,0,0,0,0
00172300,MEADVILLE THEOLOGICAL SCHOOL OF LOMBARD COLLEGE,IL,606371602,PRIVATE,16,16,108357,16,46011,13,13,137824,13,58592,0,0,0,0,0,4,5,38418,5,17809
00172400,MILLIKIN UNIVERSITY,IL,625222084,PRIVATE,1335,1385,5805931,1386,3040871,1385,1513,5838147,1515,3093605,194,204,2089268,208,1096926,0,0,0,0,0
00172500,MONMOUTH COLLEGE,IL,614621963,PRIVATE,2,2,9000,2,4500,2,2,8500,2,4250,73,77,783226,77,396394,0,0,0,0,0
00172800,MORTON COLLEGE,IL,608044398,PUBLIC,146,146,508078,206,213569,135,135,569302,189,222243,0,0,0,0,0,0,0,0,0,0
00173200,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,601484583,PRIVATE,590,597,3651569,597,2345990,589,653,8123720,653,5007940,0,0,0,0,0,13,15,193269,16,84877
00173300,NATIONAL LOUIS UNIVERSITY,IL,606033032,PRIVATE,1127,1142,5635605,1220,2844573,1128,1157,7939362,1243,3900177,5,5,52894,5,22471,8,8,57468,8,19160
00173400,NORTH CENTRAL COLLEGE,IL,605404690,PRIVATE,1239,1253,5627052,1253,1956721,1369,1449,5597408,1449,1973377,206,208,2355376,208,824844,0,0,0,0,0
00173500,NORTH PARK UNIVERSITY,IL,606254895,PRIVATE,1,1,1200,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00173900,NORTHWESTERN UNIVERSITY,IL,602080001,PRIVATE,4873,5000,30610484,5000,12633744,3416,3515,39741703,3515,17622644,405,422,9902462,422,3425616,1425,2371,40606743,2380,19048975
00174200,ILLINOIS EASTERN COMMUNITY COLLEGES - OLNEY CENTRAL COLLEGE,IL,624501099,PUBLIC,93,93,326270,93,163907,41,41,137472,41,69861,3,3,12600,3,6300,0,0,0,0,0
00174500,QUINCY UNIVERSITY,IL,623012699,PRIVATE,632,636,2851417,638,1502011,653,679,2946125,679,1523204,75,79,682440,79,376504,0,0,0,0,0
00174600,ROBERT MORRIS UNIVERSITY ILLINOIS,IL,606051225,PRIVATE,541,543,2391083,588,933686,522,529,2239600,576,873579,34,34,318275,34,106098,0,0,0,0,0
00174800,ROCKFORD COLLEGE,IL,611082393,PRIVATE,594,611,2906458,612,1457910,552,599,2819759,599,1412535,47,48,473425,48,240810,0,0,0,0,0
00175000,DOMINICAN UNIVERSITY,IL,603051066,PRIVATE,1202,1210,6472314,1239,3527913,1137,1195,5763104,1221,3057160,85,86,945783,86,495448,29,32,283213,34,151259
00175200,SAUK VALLEY COMMUNITY COLLEGE,IL,610219112,PUBLIC,100,100,295708,101,147286,18,18,38762,18,18945,1,1,3500,1,1750,0,0,0,0,0
00175300,SCHOOL OF THE ART INSTITUTE OF CHICAGO,IL,606033013,PRIVATE,1303,1386,7320837,1386,3724130,1300,1413,7655347,1413,3887860,229,245,5177510,245,2722034,138,144,1776319,144,917752
00175400,SEABURY-WESTERN THEOLOGICAL SEMINARY,IL,602012976,PRIVATE,3,3,21675,3,10838,2,2,24000,2,12000,0,0,0,0,0,0,0,0,0,0
00175600,SHIMER COLLEGE,IL,606163893,PRIVATE,41,42,175747,42,88749,44,46,212753,46,106877,8,8,139232,8,76390,0,0,0,0,0
00175900,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,IL,620261060,PUBLIC,5147,5248,25250767,5287,13511717,4883,5188,29999834,5212,16727350,905,927,9706979,929,4970783,128,131,834585,134,438330
00176100,SPRINGFIELD COLLEGE ILLINOIS,IL,627022694,PRIVATE,116,116,401339,119,173206,99,99,335696,100,161584,4,4,24600,4,12300,0,0,0,0,0
00176700,BENEDICTINE UNIVERSITY,IL,605320900,PRIVATE,1147,1161,5357614,1179,2687911,1188,1279,6179923,1302,3042032,166,175,1911617,175,995670,10,12,89615,12,35753
00176800,SAINT XAVIER UNIVERSITY,IL,606553199,PRIVATE,2365,2435,12263869,2440,6403050,2477,2808,15239591,2810,7988138,166,183,1856911,189,993037,10,10,52952,10,29063
00177100,TRINITY CHRISTIAN COLLEGE,IL,604630929,PRIVATE,340,341,1602631,407,899697,358,363,1829156,428,1048494,46,48,497057,52,263233,0,0,0,0,0
